index,gen
7844,blaADC
7844,blaOXA-69
7844,cml
7844,sul2
7845,aac(3)-IIe
7845,aac(6')-Ian
7845,abaF
7845,amvA
7845,ant(3'')-IIa
7845,aph(3'')-Ib
7845,aph(3')-VI
7845,aph(6)-Id
7845,blaADC-26
7845,blaNDM-1
7845,blaOXA-64
7845,ble
7845,sul2
7845,tet(B)
7846,blaOXA
7847,blaOXA
7848,blaOXA
7848,tet(O)
7849,blaOXA
7849,tet(O)
7850,blaOXA
7850,tet(O)
7851,blaOXA
7852,blaOXA
7852,tet(O)
7853,blaOXA
7854,blaOXA
7854,tet(O)
7855,blaOXA
7855,tet(O)
7856,blaOXA
7857,blaOXA
7857,tet(O)
7858,blaOXA
7859,blaOXA
7860,blaOXA
7860,tet(O)
7861,blaOXA
7861,tet(O)
7862,blaOXA-193
7862,tet(O)
7863,blaOXA-193
7863,tet(O)
7864,blaOXA-193
7864,tet(O)
7865,blaOXA-193
7865,tet(O)
7866,blaOXA-193
7866,tet(O)
7867,blaOXA-193
7867,tet(O)
7868,blaOXA-193
7868,tet(O)
7869,blaOXA-193
7869,tet(O)
7870,blaOXA-193
7870,tet(O)
7871,blaOXA-193
7871,tet(O)
7872,blaOXA-193
7872,tet(O)
7873,blaOXA-193
7873,tet(O)
7874,blaOXA-193
7874,tet(O)
7875,blaOXA-193
7875,tet(O)
7876,blaOXA-193
7876,tet(O)
7877,blaOXA-193
7877,tet(O)
7878,aph(3')-IIIa
7878,blaOXA-193
7878,tet(O)
7879,blaOXA-193
7879,tet(O)
7880,blaOXA-193
7880,tet(O)
7881,blaOXA-193
7881,tet(O)
7882,blaOXA-193
7882,tet(O)
7883,blaOXA-193
7883,tet(O)
7884,blaOXA-193
7884,tet(O)
7885,blaOXA-193
7885,tet(O)
7886,tet(O)
7887,blaOXA-193
7887,tet(O)
7888,blaOXA-193
7888,tet(O)
7889,blaOXA-193
7889,tet(O)
7890,blaOXA-193
7890,tet(O)
7891,blaOXA-193
7891,tet(O)
7892,blaOXA-193
7892,tet(O)
7893,blaOXA-193
7893,tet(O)
7894,blaOXA-193
7894,tet(O)
7895,blaOXA-193
7895,blaOXA
7895,tet(O)
7896,blaOXA-193
7896,tet(O)
7897,blaOXA-193
7897,tet(O)
7898,blaOXA-193
7898,tet(O)
7899,blaOXA-193
7899,tet(O)
7900,blaOXA-193
7900,tet(O)
7901,blaOXA-193
7901,tet(O)
7902,blaOXA-193
7902,tet(O)
7903,blaOXA-193
7903,tet(O)
7904,blaOXA-193
7905,blaOXA-193
7906,aph(3')-IIIa
7906,blaOXA-193
7906,tet(O)
7907,aph(3')-IIIa
7907,blaOXA-193
7907,tet(O)
7908,blaOXA-193
7909,blaOXA-193
7910,blaOXA-193
7911,blaOXA-193
7912,blaOXA-193
7913,blaOXA-193
7913,blaOXA-610
7913,blaOXA
7914,blaOXA-193
7914,blaOXA
7915,mef(A)
7915,msr(D)
7915,pmrA
7916,pbp2x
7916,pmrA
7917,mef(A)
7917,msr(D)
7917,pmrA
7918,erm(B)
7918,pmrA
7918,tet(M)
7919,pbp2b
7919,pbp2x
7919,pmrA
7920,mef(A)
7920,msr(D)
7920,pbp2b
7920,pbp2x
7920,pmrA
7921,pbp2b
7921,pbp2x
7921,pmrA
7922,mef(A)
7922,pmrA
7923,erm(B)
7923,pbp1a
7923,pbp2b
7923,pbp2x
7923,pmrA
7923,tet(M)
7924,catA
7924,erm(B)
7924,pbp1a
7924,pbp2b
7924,pbp2x
7924,pmrA
7924,tet(M)
7925,erm(B)
7925,pbp1a
7925,pbp2b
7925,pbp2x
7925,pmrA
7925,tet(M)
7926,mef(A)
7926,msr(D)
7926,pbp2b
7926,pbp2x
7926,pmrA
7927,aac(3)-IId
7927,aac(6')-Ib-cr5
7927,aadA16
7927,aph(3'')-Ib
7927,aph(3')-Ia
7927,aph(6)-Id
7927,armA
7927,arr-3
7927,blaCTX-M-14
7927,blaDHA-1
7927,blaSHV-11
7927,blaTEM-1
7927,dfrA27
7927,emrD
7927,floR
7927,fosA
7927,mph(A)
7927,mph(E)
7927,msr(E)
7927,oqxA
7927,oqxB
7927,qnrB4
7927,sul1
7927,sul2
7927,tet(A)
7928,aadA1
7928,blaCTX-M-15
7928,blaOXA-181
7928,blaOXA-1
7928,blaSHV-28
7928,blaTEM-1
7928,dfrA15
7928,emrD
7928,fosA
7928,mph(A)
7928,oqxA
7928,oqxB19
7928,qnrS1
7928,sul1
7929,aac(3)-IIe
7929,aac(6')-Ib-cr5
7929,aadA16
7929,aph(3'')-Ib
7929,aph(6)-Id
7929,arr-3
7929,blaCTX-M-15
7929,blaSHV-28
7929,blaTEM-1
7929,dfrA27
7929,emrD
7929,fosA
7929,oqxA
7929,oqxB19
7929,qnrB6
7929,sul1
7929,sul2
7929,tet(D)
7930,blaCTX-M-14
7930,blaLAP-2
7930,blaSHV-1
7930,dfrA1
7930,emrD
7930,fosA
7930,oqxA
7930,oqxB20
7930,qnrS1
7930,sul1
7930,tet(A)
7931,blaSHV-11
7931,dfrA12
7931,emrD
7931,fosA
7931,mph(A)
7931,oqxA11
7931,oqxB19
7931,sul1
7931,tet(A)
7932,aac(3)-IIe
7932,aac(6')-Ib-cr5
7932,aadA16
7932,aph(3'')-Ib
7932,aph(6)-Id
7932,arr-3
7932,blaCTX-M-15
7932,blaSCO-1
7932,blaSHV-28
7932,blaTEM-1
7932,catA2
7932,dfrA27
7932,emrD
7932,fosA
7932,oqxA
7932,oqxB19
7932,sul1
7932,sul2
7932,tet(D)
7933,blaOXA-48
7933,blaSHV-11
7933,emrD
7933,fosA
7933,oqxA
7933,oqxB
7934,blaSHV-11
7934,emrD
7934,fosA
7934,oqxA
7934,oqxB19
7935,blaSHV-207
7935,emrD
7935,fosA
7935,oqxA
7935,oqxB
7936,blaSHV-1
7936,emrD
7936,fosA
7936,oqxA
7936,oqxB
7937,aac(6')-Ib
7937,aadA2
7937,blaKPC-2
7937,blaSHV-12
7937,catA1
7937,cmlA1
7937,dfrA12
7937,emrD
7937,fosA
7937,mph(A)
7937,oqxA
7937,oqxB
7937,sul1
7937,sul3
7938,blaSHV-27
7938,emrD
7938,fosA
7938,oqxA
7938,oqxB25
7939,blaSHV-26
7939,emrD
7939,fosA
7939,oqxA
7939,oqxB19
7940,blaSHV-1
7940,emrD
7940,fosA
7940,oqxA10
7940,oqxB25
7941,blaSHV-207
7941,emrD
7941,fosA
7941,oqxA
7941,oqxB
7942,aac(3)-IId
7942,blaCTX-M-14
7942,blaLAP
7942,blaSHV-11
7942,blaTEM-1
7942,dfrA1
7942,emrD
7942,fosA
7942,oqxA
7942,oqxB
7942,qnrS1
7942,sul1
7942,tet(A)
7943,aac(6')-Ib-cr5
7943,aph(3'')-Ib
7943,aph(6)-Id
7943,blaCTX-M-15
7943,blaOXA-1
7943,blaSHV-187
7943,blaTEM-1
7943,dfrA14
7943,emrD
7943,fosA
7943,oqxA
7943,oqxB25
7943,sul2
7943,tet(A)
7944,aph(3'')-Ib
7944,aph(6)-Id
7944,blaSHV-1
7944,blaTEM-1
7944,emrD
7944,fosA
7944,oqxA11
7944,oqxB19
7944,sul2
7944,tet(D)
7945,blaSHV
7945,emrD
7945,fosA
7945,oqxA
7945,oqxB
7946,aac(3)-IId
7946,aadA2
7946,blaCTX-M-55
7946,blaSHV-32
7946,blaTEM-1
7946,bleO
7946,dfrA32
7946,emrD
7946,ere(A)
7946,floR
7946,fosA
7946,mcr-3.20
7946,oqxA10
7946,oqxB19
7946,qnrS1
7946,sul1
7946,sul2
7946,tet(A)
7946,tet(M)
7947,blaSHV-11
7947,emrD
7947,fosA
7947,oqxA
7947,oqxB
7948,blaSHV-11
7948,emrD
7948,fosA
7948,oqxA
7948,oqxB19
7949,aadA2
7949,aph(3'')-Ib
7949,aph(3')-Ia
7949,aph(6)-Id
7949,blaSHV-27
7949,dfrA12
7949,emrD
7949,fosA
7949,mph(A)
7949,oqxA11
7949,oqxB19
7949,qnrS1
7949,sul1
7949,sul2
7950,blaSHV-77
7950,emrD
7950,fosA
7950,oqxA
7950,oqxB25
7951,aac(6')-Ib4
7951,aadA1
7951,aph(3')-XV
7951,blaVIM-1
7951,catB2
7951,dfrA14
7951,emrD
7951,fosA
7951,mph(A)
7951,oqxA
7951,oqxB25
7951,sul1
7952,blaSHV-1
7952,emrD
7952,fosA10
7952,oqxA
7952,oqxB
7953,aac(3)-IId
7953,aac(3)-IIe
7953,aac(6')-Ib-cr5
7953,aadA1
7953,aadA2
7953,aph(3'')-Ib
7953,aph(3')-Ia
7953,aph(6)-Id
7953,arr-3
7953,blaCTX-M-15
7953,blaDHA-1
7953,blaNDM-1
7953,blaOXA-1
7953,blaSHV-28
7953,blaTEM-1
7953,ble
7953,catA2
7953,cmlA5
7953,dfrA12
7953,dfrA14
7953,emrD
7953,ere(A)
7953,floR2
7953,fosA
7953,mph(A)
7953,oqxA
7953,oqxB
7953,qnrB4
7953,rmtB1
7953,tet(A)
7953,tet(G)
7954,aac(2')-IIa
7954,blaCTX-M-15
7954,blaSHV-11
7954,emrD
7954,fosA
7954,oqxA
7954,oqxB
7955,aadA1
7955,aph(3')-Ia
7955,armA
7955,arr-2
7955,blaCTX-M-15
7955,blaSHV
7955,cmlA5
7955,emrD
7955,fosA
7955,mph(A)
7955,mph(E)
7955,msr(E)
7955,oqxA
7955,oqxB19
7955,sul1
7956,aac(3)-IIe
7956,aac(6')-Ib-cr5
7956,aph(3'')-Ib
7956,aph(6)-Id
7956,blaCTX-M-15
7956,blaOXA-1
7956,blaSHV-11
7956,blaTEM-1
7956,dfrA14
7956,emrD
7956,fosA
7956,oqxA
7956,oqxB19
7956,qnrB1
7956,sul2
7956,tet(A)
7957,blaSHV-1
7957,emrD
7957,fosA
7957,oqxA
7957,oqxB19
7958,blaSHV-75
7958,emrD
7958,fosA
7958,oqxA
7958,oqxB14
7959,blaSHV-11
7959,emrD
7959,fosA
7959,oqxA
7959,oqxB6
7960,aac(3)-IIe
7960,aac(6')-Ib-cr5
7960,aph(3'')-Ib
7960,aph(6)-Id
7960,blaCTX-M-15
7960,blaOXA-1
7960,blaSHV-52
7960,blaTEM-1
7960,dfrA14
7960,emrD
7960,fosA
7960,oqxA
7960,oqxB19
7960,qnrB1
7960,sul2
7960,tet(A)
7961,aac(3)-IId
7961,aac(6')-Ib-cr5
7961,aadA16
7961,arr-3
7961,blaCTX-M-14
7961,blaKPC-2
7961,blaSHV-1
7961,blaTEM-1
7961,catA2
7961,dfrA27
7961,emrD
7961,floR
7961,fosA
7961,oqxA
7961,oqxB20
7961,sul1
7961,tet(A)
7961,tet(D)
7962,aph(3'')-Ib
7962,aph(6)-Id
7962,blaCTX-M-15
7962,blaSHV-11
7962,blaTEM-1
7962,dfrA14
7962,emrD
7962,fosA
7962,oqxA
7962,oqxB19
7962,qnrB1
7962,sul2
7962,tet(D)
7963,aac(6')-Ib
7963,ant(2'')-Ia
7963,aph(3'')-Ib
7963,aph(6)-Id
7963,blaCTX-M-15
7963,blaSHV-12
7963,blaTEM-1
7963,cmlA5
7963,dfrA7
7963,emrD
7963,fosA
7963,oqxA
7963,oqxB
7963,qnrS1
7963,sul1
7963,sul2
7964,aac(6')-Ib
7964,aadA1
7964,aph(3'')-Ib
7964,blaCTX-M-14
7964,blaCTX-M-15
7964,blaNDM-1
7964,blaOXA-48
7964,blaSHV-11
7964,blaTEM
7964,ble
7964,emrD
7964,fosA
7964,oqxA
7964,oqxB19
7965,blaSHV-60
7965,emrD
7965,oqxA
7965,oqxB19
7966,aac(3)-IIe
7966,aac(6')-Ib-cr5
7966,aac(6')-Il
7966,aadA1
7966,ant(2'')-Ia
7966,aph(3'')-Ib
7966,aph(6)-Id
7966,blaCTX-M-15
7966,blaOXA-1
7966,blaSHV-28
7966,blaVIM-4
7966,dfrA14
7966,dfrA1
7966,emrD
7966,fosA
7966,mcr-9.1
7966,oqxA
7966,oqxB
7966,qnrB1
7966,sul1
7967,aac(3)-IIe
7967,aph(3'')-Ib
7967,aph(6)-Id
7967,blaCTX-M-15
7967,blaSHV-11
7967,blaTEM-1
7967,dfrA14
7967,emrD
7967,fosA
7967,oqxA
7967,oqxB25
7967,qnrB1
7967,sul2
7967,tet(A)
7968,aph(3'')-Ib
7968,aph(6)-Id
7968,blaSHV-1
7968,blaTEM-1
7968,emrD
7968,fosA
7968,oqxA
7968,oqxB
7968,tet(D)
7969,aac(3)-IIe
7969,aac(6')-Ib-cr5
7969,aadA2
7969,aph(3')-Ia
7969,aph(3')-VIb
7969,blaCTX-M-14
7969,blaCTX-M-15
7969,blaOXA-1
7969,blaOXA-48
7969,blaSHV-11
7969,catA2
7969,dfrA12
7969,emrD
7969,fosA
7969,mph(A)
7969,oqxA
7969,oqxB
7969,qnrS1
7969,sul1
7969,sul2
7970,aadA1
7970,aph(3'')-Ib
7970,aph(6)-Id
7970,blaSHV-1
7970,blaTEM-1
7970,dfrA1
7970,emrD
7970,fosA
7970,mcr-8.1
7970,mph(B)
7970,oqxA
7970,oqxB19
7970,sul1
7970,sul2
7971,aph(3'')-Ib
7971,aph(6)-Id
7971,blaCTX-M-14
7971,blaLAP-2
7971,blaSHV-11
7971,blaTEM-1
7971,dfrA1
7971,emrD
7971,fosA
7971,oqxA
7971,oqxB19
7971,qnrS1
7971,sul1
7971,sul2
7971,tet(A)
7972,blaSHV
7972,emrD
7972,fosA
7972,oqxA
7972,oqxB19
7973,aac(3)-IIe
7973,aph(3'')-Ib
7973,aph(6)-Id
7973,blaKPC-2
7973,blaOXA-2
7973,blaSHV-5
7973,blaTEM-1
7973,dfrA29
7973,emrD
7973,fosA
7973,oqxA
7973,oqxB25
7973,sul1
7974,aac(3)-IId
7974,aac(6')-Ib
7974,aadA1
7974,aph(3'')-Ib
7974,aph(6)-Id
7974,blaOXA-9
7974,blaSHV-1
7974,blaTEM
7974,dfrA14
7974,emrD
7974,fosA
7974,oqxA10
7974,oqxB5
7974,qnrB9
7974,sul2
7975,blaSHV-1
7975,emrD
7975,fosA
7975,oqxA10
7975,oqxB
7976,blaSHV-36
7976,emrD
7976,fosA10
7976,oqxA
7976,oqxB25
7977,aac(3)-IId
7977,blaSHV-28
7977,emrD
7977,fosA
7977,oqxA
7977,oqxB
7977,qnrB6
7977,sul1
7977,tet(D)
7978,blaSHV-11
7978,emrD
7978,fosA5
7978,oqxA
7978,oqxB5
7979,aac(3)-IIe
7979,aac(6')-Ib-cr5
7979,aph(3'')-Ib
7979,aph(6)-Id
7979,blaCTX-M-15
7979,blaOXA-1
7979,blaSHV-1
7979,blaTEM-1
7979,dfrA14
7979,emrD
7979,fosA
7979,oqxA
7979,oqxB19
7979,qnrB1
7979,sul2
7979,tet(A)
7980,blaSHV-27
7980,emrD
7980,fosA
7980,oqxA
7980,oqxB
7981,blaSHV
7981,emrD
7981,fosA10
7981,oqxA
7981,oqxB
7982,aadA1
7982,blaSHV-1
7982,dfrA8
7982,emrD
7982,fosA
7982,oqxA
7982,oqxB32
7982,sul1
7982,tet(D)
7983,blaSHV-187
7983,dfrA7
7983,emrD
7983,fosA
7983,oqxA
7983,oqxB25
7983,sul1
7983,tet(D)
7984,aac(3)-IVa
7984,aadA1
7984,aadA2
7984,aph(3')-Ia
7984,aph(4)-Ia
7984,blaSHV-27
7984,cmlA1
7984,dfrA12
7984,emrD
7984,fosA
7984,mph(A)
7984,oqxA
7984,oqxB
7984,qnrB19
7984,sul1
7984,sul3
7985,aac(3)-IIe
7985,aac(6')-Ib-cr5
7985,aph(3')-II
7985,blaCTX-M-15
7985,blaOXA-1
7985,blaSHV-1
7985,blaTEM-1
7985,ble
7985,dfrA14
7985,emrD
7985,erm(B)
7985,fosA
7985,oqxA11
7985,oqxB19
7985,qnrA1
7985,sul1
7985,tet(D)
7986,aph(3'')-Ib
7986,aph(6)-Id
7986,blaCTX-M-15
7986,blaSHV-202
7986,blaTEM-1
7986,dfrA14
7986,emrD
7986,fosA10
7986,oqxA
7986,oqxB32
7986,qnrB1
7986,sul2
7986,tet(A)
7987,blaSHV-1
7987,emrD
7987,fosA
7987,oqxA
7987,oqxB19
7988,blaSHV-1
7988,emrD
7988,fosA10
7988,oqxA11
7988,oqxB19
7989,aadA1
7989,blaSHV-11
7989,dfrA1
7989,emrD
7989,fosA
7989,oqxA
7989,oqxB
7989,sul1
7990,blaSHV-171
7990,emrD
7990,fosA
7990,oqxA
7990,oqxB
7991,aadA2
7991,blaCARB-2
7991,blaSHV-11
7991,dfrA1
7991,emrD
7991,floR
7991,fosA
7991,mph(A)
7991,oqxA
7991,oqxB
7991,qnrA1
7991,sul1
7991,tet(A)
7992,aac(6')-Ib-cr5
7992,aadA2
7992,blaCTX-M-15
7992,blaOXA-1
7992,blaSHV-168
7992,dfrA12
7992,emrD
7992,fosA
7992,mph(A)
7992,oqxA
7992,oqxB
7992,sul1
7993,blaLAP-2
7993,blaSHV-1
7993,dfrA1
7993,emrD
7993,fosA
7993,oqxA
7993,oqxB
7993,qnrS1
7993,sul1
7993,tet(A)
7994,blaSHV-11
7994,dfrA14
7994,emrD
7994,fosA
7994,mph(A)
7994,oqxA
7994,oqxB32
7994,tet(A)
7995,aac(6')-Ib-cr5
7995,aph(3'')-Ib
7995,aph(3')-Ia
7995,aph(6)-Id
7995,blaCTX-M-15
7995,blaOXA-1
7995,blaSHV-11
7995,blaTEM-1
7995,catA1
7995,dfrA1
7995,emrD
7995,fosA
7995,oqxA10
7995,oqxB19
7995,sat2
7995,sul2
7995,tet(A)
7996,aac(3)-IIe
7996,aac(6')-Ib-cr5
7996,aph(3'')-Ib
7996,aph(6)-Id
7996,blaCTX-M-15
7996,blaOXA-1
7996,blaSHV-71
7996,blaTEM-1
7996,dfrA14
7996,emrD
7996,fosA
7996,oqxA10
7996,oqxB5
7996,qnrB1
7996,sul2
7996,tet(A)
7997,aac(6')-Ib-cr5
7997,aph(3'')-Ib
7997,aph(6)-Id
7997,blaCTX-M-15
7997,blaOXA-1
7997,blaSHV-11
7997,blaTEM-1
7997,dfrA14
7997,emrD
7997,fosA
7997,oqxA
7997,oqxB20
7997,qnrB1
7997,sul2
7997,tet(A)
7998,aac(3)-IIe
7998,aac(6')-Ib-cr5
7998,aadA2
7998,aph(3'')-Ib
7998,aph(6)-Id
7998,arr-3
7998,blaCMY-4
7998,blaCTX-M-15
7998,blaOXA-1
7998,blaSHV-1
7998,blaTEM-1
7998,catA1
7998,dfrA12
7998,emrD
7998,fosA
7998,mph(A)
7998,oqxA
7998,oqxB5
7998,qnrB2
7998,rmtH
7998,sul1
7998,sul2
7998,tet(A)
7999,aadA2
7999,ant(2'')-Ia
7999,aph(3')-II
7999,blaCARB-2
7999,blaFOX-5
7999,blaSHV-27
7999,ble
7999,catB11
7999,catB3
7999,cmlA
7999,dfrA19
7999,emrD
7999,fosA
7999,mph(E)
7999,msr(E)
7999,oqxA10
7999,oqxB
7999,qnrA1
7999,sul1
8000,aac(3)-IIe
8000,aac(6')-Ib-cr5
8000,aph(3'')-Ib
8000,aph(6)-Id
8000,blaCTX-M-15
8000,blaOXA-1
8000,blaSHV-11
8000,blaTEM-1
8000,catA2
8000,dfrA14
8000,emrD
8000,fosA
8000,oqxA
8000,oqxB14
8000,qnrB1
8000,sul2
8000,tet(A)
8000,tet(D)
8001,blaCTX-M-3
8001,blaSHV-11
8001,blaTEM-1
8001,dfrA14
8001,emrD
8001,fosA
8001,oqxA
8001,oqxB
8001,qnrS1
8002,aac(3)-IId
8002,blaCTX-M-14
8002,blaLAP-2
8002,blaSHV-142
8002,dfrA1
8002,emrD
8002,fosA
8002,oqxA
8002,oqxB
8002,qnrS1
8002,sul1
8002,tet(A)
8002,tet(D)
8003,emrD
8003,fosA
8004,aph(3')-Ia
8004,blaSHV-11
8004,dfrA14
8004,emrD
8004,fosA
8004,mph(A)
8004,oqxA
8004,oqxB25
8005,aac(6')-Ib-cr5
8005,blaCTX-M-15
8005,blaOXA-1
8005,blaOXA-48
8005,blaSHV-1
8005,dfrA14
8005,emrD
8005,fosA
8005,oqxA
8005,oqxB20
8005,tet(D)
8006,aac(3)-IId
8006,aac(3)-IIe
8006,aac(6')-Ib-cr5
8006,aadA1
8006,aadA2
8006,aph(3'')-Ib
8006,aph(3')-Ia
8006,aph(6)-Id
8006,arr-2
8006,blaCTX-M-15
8006,blaOXA-10
8006,blaOXA-181
8006,blaOXA-1
8006,blaSHV-11
8006,blaTEM-1
8006,dfrA12
8006,dfrA14
8006,emrD
8006,fosA
8006,mph(A)
8006,oqxA
8006,oqxB
8006,qnrB1
8006,sul1
8006,sul2
8006,tet(D)
8007,aac(3)-IId
8007,aadA5
8007,aph(3'')-Ib
8007,aph(6)-Id
8007,blaCTX-M-15
8007,blaOXA-181
8007,blaSHV-11
8007,blaTEM-1
8007,catA1
8007,dfrA14
8007,dfrA17
8007,emrD
8007,fosA
8007,mph(A)
8007,oqxA
8007,oqxB32
8007,qnrB1
8007,qnrS1
8007,sul1
8007,sul2
8008,aac(6')-Ib
8008,aadA2
8008,ant(2'')-Ia
8008,blaKPC-2
8008,blaSHV-11
8008,blaSHV-12
8008,blaSHV-7
8008,blaTEM-1
8008,catA1
8008,dfrA12
8008,emrD
8008,fosA
8008,mph(A)
8008,qnrS1
8008,sul1
8009,ampC
8009,blaOXA-48
8009,emrD
8009,fosA
8009,oqxB
8011,blaOXA-603
8012,blaOXA-603
8013,blaOXA-603
8014,blaOXA-603
8015,aph(3')-IIIa
8015,blaOXA-603
8015,tet(O)
8016,aad9
8016,blaOXA-603
8016,tet(O)
8017,blaOXA-603
8018,blaOXA-603
8019,aadE
8019,aph(2'')-Ih
8019,aph(3')-IIIa
8019,blaOXA-193
8019,sat4
8019,tet(O)
8020,blaOXA-184
8020,tet(O)
8021,blaOXA-184
8021,tet(O)
8022,blaOXA-184
8023,blaOXA-184
8023,tet(O)
8024,blaOXA
8024,tet(O)
8025,blaOXA-193
8025,tet(O)
8026,blaOXA-193
8027,blaOXA-193
8028,blaOXA-193
8028,blaOXA
8029,blaOXA-193
8029,blaOXA
8030,blaOXA-193
8031,blaOXA-193
8032,blaOXA-193
8033,blaOXA-577
8034,blaOXA-577
8035,aph(3')-VIIa
8035,blaOXA-594
8036,aph(3')-VIIa
8036,blaOXA-594
8037,aph(3')-VIIa
8037,blaOXA-594
8037,blaOXA
8038,aph(3')-VIIa
8038,blaOXA-594
8039,blaOXA-193
8039,tet(O)
8040,blaOXA-193
8041,blaOXA-193
8041,tet(O)
8042,blaOXA-193
8042,tet(O)
8043,blaOXA-193
8043,tet(O)
8044,blaOXA-193
8044,tet(O)
8045,blaOXA-193
8045,tet(O)
8046,blaOXA-193
8046,tet(O)
8047,blaOXA-193
8047,tet(O)
8048,blaOXA-193
8048,tet(O)
8049,blaOXA-193
8049,tet(O)
8050,blaOXA
8050,tet(O)
8051,blaOXA-193
8051,tet(O)
8052,blaOXA-193
8052,blaOXA
8052,tet(O)
8053,blaOXA-193
8053,tet(O)
8054,blaOXA-193
8054,tet(O)
8055,blaOXA-193
8055,tet(O)
8056,blaOXA-193
8056,tet(O)
8057,blaOXA-193
8057,tet(O)
8058,aph(3')-IIIa
8058,tet(O)
8059,blaOXA-193
8060,blaOXA-193
8061,blaOXA-193
8062,blaOXA
8063,blaOXA-193
8063,tet(O)
8064,aph(2'')-Ig
8064,aph(3')-IIIa
8064,sat4
8064,tet(O)
8065,aad9
8065,aph(2'')-Ig
8065,aph(3')-IIIa
8065,sat4
8065,tet(O)
8066,aph(2'')-Ig
8066,aph(3')-IIIa
8066,sat4
8066,tet(O)
8067,aad9
8067,aph(2'')-Ig
8067,aph(3')-IIIa
8067,sat4
8067,tet(O)
8068,aph(2'')-Ig
8068,aph(3')-IIIa
8068,sat4
8068,tet(O)
8069,blaOXA-193
8070,blaOXA-193
8070,blaOXA
8071,blaOXA-193
8072,blaOXA-193
8072,blaOXA-450
8073,blaOXA-193
8074,blaOXA-193
8075,blaOXA-193
8076,blaOXA-193
8077,blaOXA-193
8078,blaOXA-193
8079,blaOXA-193
8080,blaOXA-193
8081,blaOXA-193
8082,blaOXA-193
8083,blaOXA-193
8084,blaOXA-193
8085,aph(3')-IIIa
8085,blaOXA-193
8085,tet(O)
8086,blaOXA-193
8087,aph(3')-IIIa
8087,blaOXA-193
8087,tet(O)
8088,blaOXA-193
8089,blaOXA-603
8089,tet(O)
8090,blaOXA-603
8090,tet(O)
8091,blaOXA-603
8092,blaOXA-603
8093,blaOXA-603
8093,tet(O)
8094,aph(3')-VIIa
8094,blaOXA-594
8095,blaOXA-594
8096,blaOXA-594
8097,blaOXA-594
8098,blaOXA-594
8099,blaOXA-594
8100,blaOXA-594
8101,blaOXA-594
8102,blaOXA-594
8103,blaOXA-594
8103,blaOXA
8104,blaOXA
8105,blaOXA
8105,tet(O)
8106,blaOXA-193
8106,tet(O)
8107,blaOXA-193
8107,tet(O)
8108,blaOXA-193
8108,tet(O)
8109,blaOXA-193
8109,tet(O)
8110,blaOXA-193
8110,blaOXA
8110,tet(O)
8111,blaOXA
8111,tet(O)
8112,aph(3')-IIIa
8112,blaOXA-193
8112,tet(O)
8113,aph(3')-IIIa
8113,blaOXA-193
8113,tet(O)
8114,aph(3')-IIIa
8114,blaOXA-193
8114,tet(O)
8116,tet(O)
8121,blaOXA-193
8122,blaOXA-594
8124,catA
8124,erm(B)
8124,pmrA
8124,tet(M)
8125,mef(A)
8125,msr(D)
8125,pmrA
8126,pmrA
8127,mef(A)
8127,msr(D)
8127,pbp2b
8127,pbp2x
8127,pmrA
8128,erm(B)
8128,pbp1a
8128,pbp2b
8128,pbp2x
8128,pmrA
8128,tet(M)
8129,erm(B)
8129,pbp1a
8129,pbp2b
8129,pbp2x
8129,pmrA
8129,tet(M)
8130,mef(A)
8130,msr(D)
8130,pmrA
8131,aph(3')-IIIa
8131,blaOXA-193
8131,tet(O)
8132,aph(3')-IIIa
8132,blaOXA-193
8132,tet(O)
8133,blaOXA-193
8133,tet(O)
8134,aph(3')-IIIa
8134,blaOXA-184
8134,sat4
8134,tet(O)
8135,tet(O)
8136,tet(O)
8137,blaOXA-193
8137,tet(O/M/O)
8138,blaOXA-489
8139,blaOXA-61
8139,tet(O)
8140,blaOXA-61
8140,tet(O)
8142,blaOXA-594
8142,tet(O)
8144,blaOXA-193
8145,aph(2'')-If
8145,aph(3')-IIIa
8145,blaOXA
8145,tet(O)
8146,blaOXA-577
8147,blaOXA-193
8148,aph(3')-IIIa
8148,blaOXA
8148,sat4
8148,tet(O)
8149,blaOXA-594
8149,tet(O)
8150,aph(3')-IIIa
8150,blaOXA-489
8150,tet(O)
8151,pbp1a
8151,pbp2b
8151,pbp2x
8151,pmrA
8152,aph(3'')-Ib
8152,aph(6)-Id
8152,blaCTX-M-15
8152,blaSHV-27
8152,blaTEM-1
8152,dfrA14
8152,emrD
8152,fosA
8152,oqxA
8152,oqxB25
8152,qnrB1
8152,sul2
8152,tet(A)
8153,aph(3'')-Ib
8153,aph(6)-Id
8153,blaCTX-M-15
8153,blaSHV-1
8153,emrD
8153,fosA
8153,oqxA
8153,oqxB25
8153,sul2
8153,tet(A)
8154,aac(3)-IIe
8154,aac(6')-Ib-cr5
8154,aph(3'')-Ib
8154,aph(6)-Id
8154,blaCTX-M-15
8154,blaOXA-1
8154,blaOXY
8154,blaTEM-1
8154,dfrA14
8154,emrD
8154,oqxA
8154,oqxB
8154,qnrB1
8154,sul2
8154,tet(A)
8155,ampC
8155,emrD
8155,fosA
8155,oqxB
8156,aph(3')-Ia
8156,blaSHV-1
8156,emrD
8156,fosA
8156,oqxA
8156,oqxB19
8157,aac(3)-IIe
8157,aac(6')-Ib3
8157,aadA2
8157,blaCTX-M-2
8157,blaOXA-2
8157,blaSHV-11
